ImageID,Labels,Caption
349.jpg,1,"['woman', 'leaning', 'looking', 'phone', 'gets', 'ready', 'take', 'picture']"
350.jpg,6,"['red', 'bus', 'driving', 'road', 'next', 'store', 'front']"
351.jpg,1 2 3 6 8 10,"['woman', 'riding', 'bicycle', 'talking', 'cell', 'phone']"
352.jpg,1,"['group', 'men', 'playing', 'frisbee', 'field']"
353.jpg,17,"['cat', 'taking', 'nap', 'back', 'couch']"
354.jpg,8 1 3 15,"['woman', 'tennis', 'player', 'hits', 'tennis', 'ball']"
355.jpg,6,"['image', 'row', 'buses', 'parked', 'parking', 'lot']"
356.jpg,15,"['nicely', 'designed', 'bench', 'grassy', 'area']"
357.jpg,1 15,"['baseball', 'player', 'hit', 'ball', 'run', 'towards', 'first', 'base']"
358.jpg,2,"['laptop', 'mouse', 'small', 'table']"
359.jpg,1,"['young', 'woman', 'smiles', 'older', 'woman', 'frowns']"
360.jpg,10 3,"['headlights', 'cars', 'traveling', 'street', 'road']"
361.jpg,8 1 19,"['two', 'photos', 'old', 'street', 'horses', 'new', 'street', 'truck']"
362.jpg,1 2 9,"['group', 'people', 'lay', 'beach', 'near', 'parked', 'bicycle']"
363.jpg,1 3 6 8 10,"['small', 'transit', 'bus', 'stopped', 'side', 'street']"
364.jpg,1,"['little', 'league', 'r', 'looking', 'dirt']"
365.jpg,1,"['boy', 'skateboard', 'trick', 'skatepark']"
366.jpg,1,"['woman', 'hitting', 'tennis', 'ball', 'tennis', 'court']"
367.jpg,1 10 6,"['double', 'decker', 'bus', 'coming', 'street']"
368.jpg,1,"['woman', 'melting', 'something', 'pan', 'stove']"
369.jpg,1,"['mid', 'air', 'shot', 'men', 'playing', 'sports', 'indoors', 'front', 'audience']"
370.jpg,1,"['surfer', 'balances', 'board', 'climbs', 'face', 'wave']"
371.jpg,1,"['little', 'boy', 'sitting', 'table', 'bag', 'food']"
372.jpg,1,"['man', 'bat', 'stands', 'base']"
373.jpg,1 18 15,"['man', 'dog', 'sitting', 'park', 'bench', 'together']"
374.jpg,1,"['person', 'using', 'snowboard', 'snow']"
375.jpg,1,"['group', 'chefs', 'preparing', 'food', 'inside', 'kitchen']"
376.jpg,13,"['faded', 'red', 'stop', 'sign', 'sitting', 'side', 'street']"
377.jpg,1 19 5,"['group', 'men', 'cutting', 'giant', 'sheet', 'cake']"
378.jpg,17 3,"['cat', 'laying', 'hood', 'car', 'night']"
379.jpg,1 10 3,"['picture', 'busy', 'city', 'something', 'labeled', 'isolation']"
380.jpg,1,"['person', 'standing', 'around', 'bathroom']"
381.jpg,7,"['train', 'emerging', 'woods', 'railroad', 'track']"
382.jpg,1 2 6,"['person', 'standing', 'front', 'parked', 'bus', 'bicycle']"
383.jpg,1 3 4,"['scooter', 'covered', 'green', 'felt', 'like', 'fabric']"
384.jpg,1 2 3 4 8,"['man', 'reading', 'paper', 'cart', 'banana']"
385.jpg,1 3,"['group', 'people', 'playing', 'game', 'croquet']"
386.jpg,1,"['person', 'showing', 'half', 'eaten', 'doughnut']"
387.jpg,11,"['fire', 'hydrant', 'winter', 'covered', 'almost', 'completely', 'snow']"
388.jpg,1 3 15,"['person', 'walking', 'sidewalk', 'colorful', 'umbrella']"
389.jpg,17,"['cat', 'stretches', 'tops', 'desk', 'take', 'nap']"
390.jpg,1,"['two', 'women', 'man', 'wearing', 'pink', 'shirt', 'drink', 'glasses', 'filled', 'water']"
391.jpg,1,"['man', 'showing', 'cell', 'phone', 'case', 'olympic', 'symbol']"
392.jpg,3 11,"['silver', 'painted', 'fire', 'hydrant', 'silver', 'car']"
393.jpg,1,"['chef', 'preparing', 'food', 'inside', 'kitchen', 'near', 'window']"
394.jpg,1,"['black', 'white', 'photograph', 'boy', 'looking', 'cellphone']"
395.jpg,1,"['little', 'girl', 'sitting', 'top', 'bed', 'near', 'pillows']"
396.jpg,8 3,"['road', 'lined', 'traffic', 'cones', 'signs']"
397.jpg,3 14,"['parking', 'pay', 'meter', 'sidewalk']"
398.jpg,1 5,"['jumbo', 'jet', 'plane', 'ascending', 'runway', 'sky']"
399.jpg,1 2 3,"['group', 'people', 'walking', 'flooded', 'city', 'street']"
400.jpg,1,"['person', 'skis', 'snow']"
401.jpg,1 3,"['girl', 'boy', 'field', 'playing', 'tennis']"
402.jpg,1,"['woman', 'leash', 'zebra']"
403.jpg,1,"['baseball', 'game', 'progress', 'runner', 'crossing', 'base']"
404.jpg,8 1 19,"['two', 'people', 'riding', 'horses', 'truck', 'background']"
405.jpg,17 15,"['cat', 'sitting', 'inside', 'dish']"
406.jpg,5,"['planes', 'formation', 'dark', 'sky', 'mountainous', 'region']"
407.jpg,1,"['people', 'using', 'surfing', 'board', 'waters', 'ocean']"
408.jpg,9 1,"['cruiseboat', 'traveling', 'next', 'shoreline', 'many', 'buildings']"
409.jpg,1,"['young', 'child', 'uses', 'laptop', 'desk']"
410.jpg,15,"['wooden', 'bench', 'sitting', 'next', 'small', 'forest']"
411.jpg,1,"['people', 'picking', 'luggage', 'carousel', 'airport']"
412.jpg,1 3,"['man', 'eating', 'meal', 'little', 'table', 'big', 'window']"
413.jpg,1,"['military', 'personnel', 'serving', 'people', 'buffet', 'line']"
414.jpg,1 3 6,"['large', 'white', 'bus', 'city', 'road']"
415.jpg,1,"['woman', 'flying', 'kite', 'holding', 'onto', 'kite', 'string']"
416.jpg,1,"['couple', 'kids', 'sitting', 'next', 'lot', 'kids']"
417.jpg,17,"['cat', 'laying', 'table', 'next', 'bottle', 'fish']"
418.jpg,1,"['two', 'homemade', 'pizzas', 'fixed', 'different', 'ingredients']"
419.jpg,16,"['duck', 'swims', 'water']"
420.jpg,1,"['baseball', 'player', 'standing', 'next', 'base']"
421.jpg,1,"['two', 'women', 'costume', 'standing', 'next', 'man', 'suit']"
422.jpg,1,"['man', 'using', 'head', 'hit', 'soccer', 'ball', 'playing', 'soccer', 'men']"
423.jpg,1,"['observer', 'watches', 'snowboarder', 'high', 'ground']"
424.jpg,1,"['man', 'holding', 'baseball', 'bat', 'standing', 'baseball', 'field']"
425.jpg,1,"['person', 'standing', 'guitar', 'people', 'sitting']"
426.jpg,1,"['two', 'men', 'standing', 'end', 'tennis', 'court', 'doubles', 'match']"
427.jpg,1 2 4,"['cow', 'shares', 'street', 'merchants', 'cyclists', 'indian', 'marketplace']"
428.jpg,1 19,"['people', 'going', 'good', 'time']"
429.jpg,8 3 6,"['image', 'tour', 'bus', 'parked', 'outside', 'house']"
430.jpg,17,"['calico', 'cat', 'laying', 'folded', 'blanket', 'unmade', 'bed']"
431.jpg,1,"['man', 'standing', 'living', 'room', 'holding', 'wii', 'controller', 'hand']"
432.jpg,9 1,"['woman', 'sitting', 'boat', 'carries', 'wood']"
433.jpg,1,"['small', 'boy', 'holding', 'broken', 'umbrella', 'ina', 'parking', 'lot']"
434.jpg,1,"['little', 'girl', 'sucking', 'thumb', 'people', 'background']"
435.jpg,1,"['surfer', 'crashing', 'wake', 'large', 'wave']"
436.jpg,1,"['man', 'rail', 'skateboard']"
437.jpg,9,"['boat', 'traveling', 'water', 'towards', 'rocky', 'shore']"
438.jpg,8 1 5,"['photo', 'looking', 'side', 'plane', 'another', 'commercial', 'plane']"
439.jpg,1,"['bathroom', 'showing', 'tub', 'pedestal', 'sink', 'toilet']"
440.jpg,16,"['group', 'birds', 'pine', 'tree', 'looking', 'around']"
441.jpg,1 2 9,"['bikes', 'parked', 'next', 'canal', 'reflecting', 'lights', 'night']"
442.jpg,5,"['line', 'planes', 'runway', 'waiting', 'take']"
443.jpg,1,"['man', 'woman', 'sheering', 'sheep', 'next', 'barn']"
444.jpg,17,"['cat', 'sitting', 'staring', 'television', 'set']"
445.jpg,1 3 13,"['car', 'riding', 'near', 'construction', 'site', 'taped']"
446.jpg,9,"['boats', 'sitting', 'calm', 'water', 'lake']"
447.jpg,1,"['person', 'umbrella', 'walks', 'side', 'walk', 'alongside', 'fenced', 'greenery']"
448.jpg,1,"['two', 'children', 'boogiebody', 'boards', 'ocean']"
449.jpg,1,"['man', 'hat', 'holding', 'two', 'cell', 'phones']"
450.jpg,1,"['two', 'people', 'surfing', 'wave', 'near']"
451.jpg,1 3 4,"['motorcycle', 'side', 'park', 'parked', 'dry', 'grass']"
452.jpg,1,"['two', 'women', 'standing', 'front', 'metal', 'yellow', 'bin', 'purple', 'teddy', 'bear']"
453.jpg,1,"['woman', 'sitting', 'top', 'green', 'couch', 'near', 'window']"
454.jpg,1 2 3 8 15,"['person', 'skateboarding', 'trick', 'sidewalk']"
455.jpg,1,"['skiers', 'come', 'snowy', 'hill', 'row']"
456.jpg,1,"['man', 'standing', 'next', 'elephant', 'near', 'forest']"
457.jpg,1,"['person', 'skateboard', 'concrete']"
458.jpg,8 5,"['airplane', 'runway', 'fly']"
459.jpg,1,"['two', 'women', 'walking', 'sidewalk', 'holding', 'umbrellas']"
460.jpg,1,"['advertisement', 'magazine', 'someone', 'trying', 'cut', 'power', 'cord', 'net', 'book']"
461.jpg,17,"['living', 'room', 'television', 'three', 'book', 'cases']"
462.jpg,1 10,"['line', 'people', 'uniform', 'standing', 'outside', 'buildings', 'new', 'york']"
463.jpg,1,"['man', 'holding', 'tennis', 'racket', 'anticipation', 'ball']"
464.jpg,1,"['laptop', 'computer', 'desk', 'television', 'playing']"
465.jpg,17,"['cat', 'sitting', 'inside', 'packed', 'suitcase']"
466.jpg,1,"['baseball', 'player', 'swinging', 'bat']"
467.jpg,1 3,"['man', 'standing', 'grassy', 'area', 'flying', 'kite']"
468.jpg,1,"['photo', 'person', 'taken', 'picture']"
469.jpg,1 6,"['double', 'decker', 'bus', 'riding', 'snow', 'storm']"
470.jpg,1,"['large', 'freezer', 'refrigerator', 'combo', 'sitting', 'kitchen', 'next', 'water', 'dispenser']"
471.jpg,6,"['red', 'double', 'decker', 'bus', 'palm', 'trees', 'background']"
472.jpg,8 1 4,"['man', 'riding', 'motorcycle', 'wife', 'child', 'back']"
473.jpg,1,"['windsurfers', 'water', 'parachutes', 'high', 'air']"
474.jpg,1 15,"['two', 'pairs', 'legs', 'shoes', 'asphalt', 'surface']"
475.jpg,1,"['young', 'girl', 'sitting', 'top', 'bed', 'next', 'book', 'shelf']"
476.jpg,9 3,"['number', 'small', 'boats', 'body', 'water']"
477.jpg,17,"['couple', 'sheets', 'cat', 'top']"
478.jpg,10 13,"['stop', 'sign', 'clearly', 'displayed', 'traffic', 'light']"
479.jpg,8 1 3 4,"['man', 'sitting', 'motorcycle', 'road']"
480.jpg,16,"['two', 'white', 'geese', 'standing', 'grass', 'next', 'pond']"
481.jpg,1,"['little', 'league', 'baseball', 'game', 'hitter', 'catcher', 'umpire']"
482.jpg,1 18,"['small', 'dog', 'holding', 'brush', 'mouth']"
483.jpg,8 1 3 15,"['people', 'reading', 'news', 'papers', 'street']"
484.jpg,1,"['giant', 'slice', 'pizza', 'sitting', 'top', 'paper', 'plate']"
485.jpg,1,"['man', 'kneeling', 'grass', 'field']"
486.jpg,1 4 6,"['people', 'scooters', 'many', 'red', 'yellow', 'buses']"
487.jpg,9 1,"['small', 'boat', 'able', 'hold', 'lot', 'people']"
488.jpg,18,"['couple', 'brown', 'dogs', 'laying', 'top', 'couch']"
489.jpg,8 1 3 11,"['person', 'stands', 'street', 'corner', 'steam', 'comes', 'nearby', 'vent']"
490.jpg,1,"['man', 'wetsuit', 'riding', 'wave', 'surf', 'board']"
491.jpg,8 7,"['blue', 'white', 'train', 'moved', 'yellow', 'green', 'vehicle']"
492.jpg,18 3,"['small', 'dog', 'standing', 'next', 'frisbee']"
493.jpg,3,"['open', 'living', 'room', 'hardwood', 'floors', 'fireplace']"
494.jpg,1,"['woman', 'kneeling', 'couch', 'wearing', 'lamp', 'shade', 'head']"
495.jpg,1,"['person', 'skis', 'going', 'slope']"
496.jpg,1,"['woman', 'holding', 'pizza', 'pie', 'tray', 'kitchen']"
497.jpg,1,"['man', 'riding', 'skateboard', 'skate', 'park', 'ramp']"
498.jpg,1,"['family', 'three', 'people', 'beach']"
499.jpg,5,"['modern', 'jet', 'aircraft', 'runway', 'airport']"
500.jpg,1,"['man', 'boy', 'reading', 'book', 'bed']"
501.jpg,1,"['guy', 'surfing', 'riding', 'underneath', 'wave']"
502.jpg,1,"['woman', 'taking', 'picture', 'cell', 'phone']"
503.jpg,18,"['dog', 'sits', 'still', 'two', 'large', 'planters']"
504.jpg,17 15,"['black', 'cat', 'laying', 'blue', 'red', 'bench']"
505.jpg,1,"['two', 'people', 'play', 'tennis', 'dark', 'backdrop']"
506.jpg,17,"['table', 'many', 'different', 'fruits', 'vegetables']"
507.jpg,1,"['girl', 'beach', 'near', 'rocks', 'throwing', 'white', 'frisbee']"
508.jpg,8 1 5,"['plane', 'airport', 'night']"
509.jpg,1,"['store', 'counter', 'food', 'building']"
510.jpg,1,"['people', 'walking', 'street', 'shopping', 'stores']"
511.jpg,1,"['several', 'people', 'sitting', 'living', 'room']"
512.jpg,10 7,"['train', 'rests', 'beneath', 'network', 'wires']"
513.jpg,5,"['many', 'colorful', 'planes', 'sitting', 'next', 'runway']"
514.jpg,1,"['snow', 'boarder', 'snow', 'suit', 'riding', 'board']"
515.jpg,16,"['two', 'dead', 'birds', 'street']"
516.jpg,1,"['three', 'tiers', 'plates', 'different', 'sandwiches', 'table', 'restaurant']"
517.jpg,1,"['white', 'square', 'bowl', 'dessert', 'wooden', 'table', 'next', 'keyboard', 'laptop']"
518.jpg,1 15,"['man', 'swings', 'bat', 'baseball', 'game']"
519.jpg,19,"['large', 'grassy', 'pasture', 'filled', 'trees', 'single', 'horse']"
520.jpg,1,"['baseball', 'player', 'holding', 'bat', 'next', 'home', 'plate']"
521.jpg,1,"['wooden', 'plate', 'bowl', 'sauce', 'table']"
522.jpg,1 2 3 6 8 10,"['red', 'bus', 'driving', 'street', 'next', 'crowd', 'people']"
523.jpg,1,"['man', 'sitting', 'couch', 'using', 'laptop', 'computer']"
524.jpg,1 4,"['girl', 'riding', 'back', 'motorcycle', 'viewing', 'cell', 'phone']"
525.jpg,1,"['couple', 'men', 'looking', 'tablet', 'pc']"
526.jpg,17,"['cat', 'hid', 'chair', 'tucked', 'desk']"
527.jpg,13,"['stop', 'sign', 'post', 'covered', 'deep', 'snow']"
528.jpg,1,"['man', 'holding', 'large', 'kite']"
529.jpg,1 3 6,"['blue', 'bus', 'going', 'street', 'houses', 'buildings', 'either', 'side']"
530.jpg,1,"['people', 'laying', 'sun', 'beach', 'sunny', 'day']"
531.jpg,1,"['woman', 'standing', 'room', 'filled', 'luggage']"
532.jpg,1,"['baseball', 'player', 'stretching', 'holding', 'baseball', 'bat', 'baseball', 'field']"
533.jpg,7,"['train', 'traveling', 'past', 'another', 'train', 'train', 'tracks']"
534.jpg,1,"['person', 'standing', 'small', 'paved', 'square', 'holding', 'yellow', 'frisbee']"
535.jpg,1,"['woman', 'wearing', 'yellow', 'dress', 'holding', 'rainbow', 'umbrella']"
536.jpg,9 5 1,"['small', 'boat', 'blue', 'open', 'water']"
537.jpg,1,"['person', 'riding', 'surfboard', 'top', 'wave']"
538.jpg,8 3 11,"['yellow', 'fire', 'hydrant', 'shopping', 'cart']"
539.jpg,1 3,"['car', 'people', 'umbrellas', 'building']"
540.jpg,6,"['number', 'school', 'buses', 'parked', 'near']"
541.jpg,1 3,"['black', 'white', 'photograph', 'clock', 'street']"
542.jpg,18,"['black', 'brown', 'dog', 'water', 'white', 'dog']"
543.jpg,1 10 6,"['red', 'tour', 'bus', 'readies', 'departure']"
544.jpg,1,"['young', 'girl', 'skiing', 'snowy', 'slope']"
545.jpg,1 15,"['person', 'sitting', 'bench', 'alone', 'reading']"
546.jpg,18,"['dog', 'laying', 'top', 'couch', 'next', 'white', 'dog']"
547.jpg,1,"['man', 'riding', 'surfboard', 'stuffed', 'animal']"
548.jpg,1 6 8 10 14,"['dump', 'truck', 'traveling', 'though', 'busy', 'city', 'intersection']"
549.jpg,19,"['horse', 'standing', 'grass']"
550.jpg,1,"['keyboard', 'table', 'front', 'television']"
551.jpg,16,"['flock', 'birds', 'gathered', 'around', 'blue', 'lawn', 'chair']"
552.jpg,11,"['yellow', 'blue', 'fire', 'hydrant', 'falling', 'street', 'caution', 'tape', 'around']"
553.jpg,1,"['baseball', 'player', 'swinging', 'bat', 'baseball', 'game']"
554.jpg,1,"['male', 'skate', 'boarder', 'trick']"
555.jpg,1,"['action', 'home', 'plate', 'professional', 'baseball', 'game']"
556.jpg,1,"['man', 'backpack', 'pointing', 'something', 'ski', 'slope']"
557.jpg,1 18 15,"['woman', 'sitting', 'top', 'wooden', 'bench', 'park']"
558.jpg,5,"['four', 'single', 'engine', 'planes', 'air', 'cloudy', 'day']"
559.jpg,1 15,"['man', 'woman', 'sitting', 'benches']"
560.jpg,8 3 5,"['large', 'passenger', 'jet', 'top', 'airport', 'runway']"
561.jpg,5,"['airplane', 'taking', 'flight', 'sky']"
562.jpg,10,"['bunch', 'signs', 'near', 'building']"
563.jpg,9 3 1,"['large', 'yacht', 'docked', 'near', 'cruise', 'ship']"
564.jpg,1 7,"['black', 'steam', 'engine', 'train', 'traveling', 'train', 'tracks']"
565.jpg,11,"['firehose', 'attached', 'fire', 'hydrant', 'brick', 'lane']"
566.jpg,1,"['man', 'holding', 'baby', 'catching', 'frisbee']"
567.jpg,1,"['man', 'wearing', 'suit', 'standing', 'looking', 'book']"
568.jpg,1,"['man', 'snowy', 'slope', 'snowboard']"
569.jpg,1,"['young', 'man', 'practicing', 'tricks', 'skateboard']"
570.jpg,1 18,"['dog', 'sitting', 'seat', 'next', 'men', 'feet']"
571.jpg,1,"['guy', 'skis', 'squatting', 'going', 'hill']"
572.jpg,1,"['woman', 'playing', 'tennis', 'large', 'crowd', 'background']"
573.jpg,16,"['clock', 'tower', 'birds', 'flying']"
574.jpg,7,"['big', 'train', 'another', 'train', 'car', 'tracks']"
575.jpg,1 7,"['current', 'time', 'shown', 'train', 'station']"
576.jpg,1,"['people', 'standing', 'snow', 'watching', 'person', 'put', 'snowboard']"
577.jpg,1,"['man', 'standing', 'dirt', 'ball']"
578.jpg,9,"['boat', 'anchored', 'river', 'near', 'trees']"
579.jpg,1,"['lady', 'talking', 'cell', 'phone', 'arena']"
580.jpg,9,"['boat', 'traveling', 'across', 'water', 'near', 'shore']"
581.jpg,1 6,"['transit', 'bus', 'reflection', 'people', 'going', 'escalator']"
582.jpg,1,"['person', 'slices', 'bananas', 'bowl']"
583.jpg,1,"['group', 'people', 'holding', 'cellphones']"
584.jpg,1,"['man', 'holds', 'remote', 'laptop', 'nearby']"
585.jpg,8 18,"['dog', 'standing', 'truck', 'pulling', 'trailer']"
586.jpg,1,"['man', 'surf', 'board', 'rides', 'front', 'big', 'wave']"
587.jpg,1,"['man', 'standing', 'top', 'tennis', 'court']"
588.jpg,1,"['man', 'plays', 'guitar', 'another', 'plays', 'keyboard', 'drums']"
589.jpg,9 18,"['raft', 'full', 'dogs', 'riding', 'wave']"
590.jpg,4,"['birthday', 'cake', 'decorated', 'motorcycle']"
591.jpg,1 2 3 4 10,"['crowded', 'city', 'street', 'building', 'cars', 'bicycles']"
592.jpg,1,"['group', 'people', 'airport', 'holding', 'luggage']"
593.jpg,1 4,"['racing', 'motorcycle', 'ridden', 'road']"
594.jpg,1,"['tennis', 'player', 'swinging', 'racket', 'court']"
595.jpg,3 6,"['large', 'bus', 'parked', 'side', 'road']"
596.jpg,1,"['person', 'riding', 'surf', 'board', 'wave']"
597.jpg,1 15,"['man', 'standing', 'pile', 'junk', 'holding', 'flaming', 'torches']"
598.jpg,1,"['young', 'woman', 'sitting', 'table', 'talking', 'phone']"
599.jpg,1,"['person', 'jumping', 'skis', 'air', 'sky', 'background']"
600.jpg,1,"['man', 'woman', 'ski', 'standing', 'snow']"
601.jpg,1 15,"['two', 'photos', 'top', 'one', 'men', 'beach', 'grass', 'thatched', 'roof', 'men', 'holding', 'surf', 'boards']"
602.jpg,1,"['man', 'sand', 'surfboard']"
603.jpg,1 19,"['two', 'woman', 'bathing', 'suits', 'riding', 'horses', 'beach']"
604.jpg,1 19,"['man', 'riding', 'horse', 'equestrian', 'competition']"
605.jpg,19,"['cows', 'roaming', 'dirt', 'farm']"
606.jpg,17,"['wooden', 'floor', 'various', 'filming', 'equipment', 'next', 'bed']"
607.jpg,1,"['girl', 'lays', 'colorful', 'polka', 'dotted', 'covered', 'bed']"
608.jpg,1,"['view', 'mirror', 'vanity', 'sink', 'glass', 'toothbrush', 'holder', 'top']"
609.jpg,1,"['mother', 'child', 'playing', 'laptop', 'bed']"
610.jpg,1,"['black', 'white', 'photo', 'two', 'female', 'skiers', 'mountainous', 'landscape']"
611.jpg,1,"['man', 'tossing', 'frisbee', 'metal', 'net']"
612.jpg,1,"['woman', 'holding', 'onto', 'money', 'bananas', 'groud']"
613.jpg,1,"['man', 'skateboard', 'tricks', 'small', 'yard']"
614.jpg,1 3 6,"['parking', 'lot', 'filled', 'lots', 'buses', 'parked', 'front', 'building']"
615.jpg,9 1,"['large', 'cruise', 'ship', 'traveling', 'near', 'beach', 'crystal', 'blue', 'water']"
616.jpg,1 4,"['motorcycle', 'parked', 'next', 'old', 'fashioned', 'group', 'people']"
617.jpg,1,"['man', 'standing', 'next', 'clock', 'tower', 'destroyed']"
618.jpg,3,"['giraffe', 'standing', 'top', 'lush', 'green', 'field']"
619.jpg,1,"['person', 'lighter', 'hand']"
620.jpg,1 2,"['man', 'blue', 'riding', 'outfit', 'bicycle']"
621.jpg,9 1,"['asian', 'woman', 'worker', 'sitting', 'wooden', 'boards', 'black', 'white', 'photo']"
622.jpg,1 3,"['man', 'striped', 'shirt', 'pushing', 'suitcase', 'hill']"
623.jpg,6,"['photo', 'taken', 'bridge', 'clock', 'tower', 'background']"
624.jpg,1,"['pretty', 'woman', 'holding', 'umbrella', 'brown', 'handle']"
625.jpg,1 3 13,"['cars', 'driving', 'city', 'night', 'near', 'large', 'building']"
626.jpg,1 3,"['young', 'man', 'swinging', 'bat', 'baseball', 'park']"
627.jpg,1,"['kit', 'flying', 'city', 'many', 'people', 'holding', 'kites']"
628.jpg,1,"['couple', 'people', 'playing', 'throwing', 'disc', 'park']"
629.jpg,5,"['large', 'jetliner', 'flying', 'blue', 'sky']"
630.jpg,1 3 5 8 10,"['group', 'baseball', 'players', 'wearing', 'yellow', 'jerseys', 'game', 'local', 'field']"
631.jpg,1,"['lady', 'braid', 'sitting', 'beauty', 'parlor']"
632.jpg,1,"['girl', 'dries', 'hair', 'cartoon', 'character', 'behind']"
633.jpg,5,"['large', 'airplane', 'sitting', 'green', 'field']"
634.jpg,1,"['young', 'child', 'sofa', 'holding', 'umbrella']"
635.jpg,19 1 3 15,"['historical', 'photo', 'people', 'sitting', 'along', 'side', 'railway']"
636.jpg,1,"['man', 'riding', 'back', 'elephant', 'near', 'lake']"
637.jpg,1,"['child', 'playing', 'boxing', 'video', 'game', 'television']"
638.jpg,1,"['closeup', 'person', 'wearing', 'blue', 'shirt', 'black', 'blue', 'tie']"
639.jpg,1,"['group', 'navy', 'men', 'standing', 'kitchen', 'preparing', 'pizza']"
640.jpg,1,"['man', 'swinging', 'tennis', 'racket', 'court']"
641.jpg,1,"['man', 'poses', 'picture', 'snowboard']"
642.jpg,1 2,"['man', 'posing', 'field', 'bicycle']"
643.jpg,16 1 3,"['two', 'men', 'one', 'using', 'skateboard', 'another', 'man', 'holding', 'one']"
644.jpg,9 18 1,"['dog', 'sitting', 'ground']"
645.jpg,1,"['male', 'safer', 'seen', 'riding', 'wave']"
646.jpg,17,"['cat', 'sitting', 'beside', 'wicker', 'suitcase', 'front', 'clothes']"
647.jpg,7,"['train', 'horizon', 'headlights', 'fog', 'rails']"
648.jpg,1,"['person', 'standing', 'holding', 'nintendo', 'wii', 'remote']"
649.jpg,1,"['man', 'holding', 'pizza', 'box', 'near', 'two', 'women', 'restaurant', 'table']"
